year,text,label,INFRA_GAP,STAFF_GAP,SERVICE_GAP,ACCESS_GAP,COST_GAP,QUALITY_GAP
2010,"5 crores to each medical 
college for setting up appropriate infrastructure for medical research, depending on 

5
Annual Report
2010-2011
DEPARTMENT OF HEALTH RESEARCH
the infrastructure gap/ requirement of the institution This will include funds for civil 
works, equipments  and furniture considering the availability of existing infrastructure 
in each of the Medical College, the requirements  in terms of equipments, civil work 
for medical colleges etc. will vary.",INFRA_GAP,1,0,0,0,0,0
2010,"In order to revitalize medical colleges as centres for bio medical 
research, it is proposed to provide financial assistance upto Rs.",COST_GAP,0,0,0,0,1,0
2010,"Medical Colleges 
3.	
Developing of Model Rural Health Research Units (MRHRU) in states
Details:
A. Setting up of modern biological labs/ multi-disciplinary research units in State 
Govt.",ACCESS_GAP,0,0,0,1,0,0
2010,Establishing  Animal House  facilities in Govt.,INFRA_GAP,1,0,0,0,0,0
2010,"Components : 
1.	
Establishment of Modern Biological Lab/ Multidisciplinary research units in 
Government Medical Colleges and institutions 
2.",INFRA_GAP,1,0,0,0,0,0
2010,"This scheme, with the components detailed below are essential since 
•	
there are no other schemes at present, which address these issues either 
in the Ministry of Health & Family Welfare or in other Ministries.",SERVICE_GAP,0,0,1,0,0,0
2010,"create infrastructure for transfer of technology to the end users which 
•	
would ensure an interface between the new technologies developers 
(Researchers in the Medical Institutions; State or Centre), health systems 
operators (Centre or state health services) and the beneficiaries (community 
Rural, Urban slums) 
to ensure the geographical spread of health research infrastructure by 
•	
selecting judiciously the institutions to be supported under the scheme.",INFRA_GAP,1,0,0,0,0,0
2010,"Objectives:
The objectives of the present scheme are to:
bridge the gap in the infrastructure which is inhibiting health research 
•	
in the  Medical Colleges by assisting them to establish multidisciplinary 
research laboratory and animal house facility with a view to improving 
the health research and  health services.",INFRA_GAP,1,0,0,0,0,0
2010,"There is need to create a structure in 
a rural setting which would act as a model unit to transfer the technology to the state 
health system where research under basic, applied and clinical discipline will be 
undertaken to transfer the technology for use of rural population of that area.",ACCESS_GAP,0,0,0,1,0,0
2010,"There is, therefore, a need to create structures which function as an interface 
between the new technologies developers (Researchers in the Medical Institutions; 
State or Centre), health systems operators (Centre or state health services) and the 
beneficiaries (community Rural, Urban slums).",SERVICE_GAP,0,0,1,0,0,0
2010,"Further wide variations exist 
in the pattern of diseases prevalent, the local conditions which require  development 
of state/area specific, disease specific strategy to provide better health care facilities 
ensuring the modern technology is made available to the general public.",INFRA_GAP,1,0,0,0,0,0
2010,"As 
Infrastructure Development for  
Health Research

4
Annual Report
2010-2011
DEPARTMENT OF HEALTH RESEARCH
the medical doctors working in the public health system do not get opportunity to 
get orientation on modern advances in a regular fashion in their settings, the transfer 
of technology to the end users becomes very difficult.",INFRA_GAP,1,0,0,0,0,0
2010,"Similarly medical professionals in the public health system, especially those working 
in the periphery, lack access to information on modern advances in a regular fashion 
in their settings, the transfer of technology to the end users becomes very difficult.",ACCESS_GAP,0,0,0,1,0,0
2010,"Since having a well established animal house facility is 
essential for promoting medical research in any institution, there is a need to provide 
support to the medical colleges for establishing a good animal house facility meeting 
the basic requirement of the regulatory authority.",INFRA_GAP,1,0,0,0,0,0
2010,"Though Medical Research is part of the Medical Education and Animal House 
facility is a basic requirement for undertaking research by the students in the Medical 
Colleges, most of the medical colleges do not have well established animal house 
facility meeting the requirements of the regulatory authorities under the Prevention 
of Cruelty to Animals Act.",INFRA_GAP,1,0,0,0,0,0
2010,"There is, 
therefore, an urgent need to promote and encourage quality medical research in 
the country and provide assistance to the Medical Colleges to set up appropriate 
facility.",INFRA_GAP,1,0,0,0,0,0
2010,This also affects the quality of clinical services being provided.,SERVICE_GAP,0,0,1,0,0,0
2010,"Consequently, the Medical Colleges are not pursuing newer methods of investigation 
for understanding the pathological diagnosis, treatment and management practices.",SERVICE_GAP,0,0,1,0,0,0
2010,"This can be attributed both to the lack of appropriate facilities for 
conducting research and a lack of motivation and knowledge on the part of faculty 
and students in Medical Colleges for conducting research.",INFRA_GAP,1,0,0,0,0,0
2010,"The standard of papers published/ research projects undertaken 
by the students of post-graduate courses/PhD in most of the Medical Colleges are 
not inspiring.",QUALITY_GAP,0,0,0,0,0,1
2010,"Presently, quality Medical Research is largely 
confined to a handful of institutions and medical colleges in the country that too 
in few States only.",QUALITY_GAP,0,0,0,0,0,1
2010,"Medical Colleges are the back bone of both teaching and providing 
specialized services to patients in India.",SERVICE_GAP,0,0,1,0,0,0
2010,"3
Annual Report
2010-2011
DEPARTMENT OF HEALTH RESEARCH
There is a need to promote basic, applied research for the improvement in the health 
care services in the country.",SERVICE_GAP,0,0,1,0,0,0
2010,"Based on consultation four schemes have been prepared the details of which are 
given in following chapters.",SERVICE_GAP,0,0,1,0,0,0
2010,"This has necessitated the taking up of 
new schemes in view of the major gap in programmes and infrastructure that exists 
today with respect to health research.",INFRA_GAP,1,0,0,0,0,0
2010,"Of the work allocation given above, the work relating to ICMR was the only ongoing 
scheme to have been transferred to the Department.",SERVICE_GAP,0,0,1,0,0,0
2010,"7.	
Investigation of outbreaks due to new and exotic agents and development of 
tools for prevention.",INFRA_GAP,1,0,0,0,0,0
2010,"4.	
Advanced training in research areas concerning medicine and health, including 
grant of fellowships for such training in India and abroad.",STAFF_GAP,0,1,0,0,0,0
2010,"Promotion and co-ordination of basic, applied and clinical research including 
clinical trials and operational research in areas related to medical, health, 
biomedical and medical profession and education through development of 
infrastructure, manpower and skills in cutting edge areas and management of 
related information thereto.",INFRA_GAP,1,0,0,0,0,0
2011,"APs demonstrated 
adequate knowledge, competency and confidence to provide SBA services.",SERVICE_GAP,0,0,1,0,0,0
2011,"Caesarean section facilities were absent in most rural facilities of Allahabad 
and Jaipur.",INFRA_GAP,1,0,0,0,0,0
2011,"However, all facilities in Thiruvallur including FRU/CHCs reported availability of 
regular blood supply.",INFRA_GAP,1,0,0,0,0,0
2011,"Facilities for carrying out routine laboratory tests were available in all 
MCs and DHs and 90% of rural facilities but blood sugar testing and blood grouping were 
available in only 53% and 73.3% rural sites.",INFRA_GAP,1,0,0,0,0,0
2011,"Rapid pregnancy test was available in 73.3% 
facilities surveyed.",INFRA_GAP,1,0,0,0,0,0
2011,"HIV testing was available in all MCs, 83.3% DHs and 75.6% rural sites.",ACCESS_GAP,0,0,0,1,0,0
2011,Services for routine investigations at Cuttack lagged behind other sites.,SERVICE_GAP,0,0,1,0,0,0
2011,"Annual Report 2011-2012
117
DEPARTMENT OF HEALTH RESEARCH 
Graphical representation of infrastructure and services available at different levels of 
facilities.",INFRA_GAP,1,0,0,0,0,0
2011,"A study was conducted in two districts each in three states [Maharashtra, Rajasthan and 
Odisha] of India to understand the competency of AYUSH providers in providing Skilled Birth 
Attendance (SBA) services.",SERVICE_GAP,0,0,1,0,0,0
2011,"The study used mixed methods approach to evaluate knowledge, 
skills, training needs and acceptability of AYUSH providers regarding SBA service provision.",STAFF_GAP,0,1,0,0,0,0
2011,"A 
total of 73 interviews [37 Ayush providers (APs) and 36 program managers] were conducted.",SERVICE_GAP,0,0,1,0,0,0
2011,"The program mangers interviewed were working in the capacity of state AYUSH director, 
District health officers/ chief medical officers, and SBA master trainers.",STAFF_GAP,0,1,0,0,0,0
2011,"Even 
though nearly 90% FRUs/CHCs and 50% PHCs had operation theater buildings, operation 
theaters were not functional commonly due to lack of trained anesthetist, equipment and 
power supply.",INFRA_GAP,1,0,0,0,0,0
2011,"Their skills 
could be enhanced by more hands-on practice during training, providing them opportunity 
to practice their skills and a continued education through mentor-mentee relationship with 
trainers and supportive supervision by program managers.",STAFF_GAP,0,1,0,0,0,0
2011,"However, not much data is available on the impact of various medical interventions and 
post-partum quality of life remains poorly studied.",QUALITY_GAP,0,0,0,0,0,1
2011,"Quality of life was assessed using the 
Mother Generated index and depression was evaluated using the EPDS in a three-stage 
cluster randomized sampling survey in Delhi.",QUALITY_GAP,0,0,0,0,0,1
2011,"The 
mother generated index was poorer amongst multi mothers and with higher socioeconomic 
Matemity care & services
Miscellaneous facilities
Newborn facilities & services
Biowaste disposal in facilities

Annual Report 2011-2012
118
DEPARTMENT OF HEALTH RESEARCH 
class (Primary index score HSEC- 2.6, MSEC- 2.7, LSEC- 2.8), (Secondary index score HSEC-
4.0, MSEC-4.2, LSEC-4.5) while depression was more prevalent and severe amongst the 
higher classes - depression (HSEC- 25.8% (21.8 – 30.2), MSEC- 20.4 % (13.5 – 29.6), LSEC 
–21.2 % (11.8-35.2); suicidal thoughts (HSEC- 8.7% (5.7 -13.2) , MSEC- 7.1 %(2.6-18.0), 
LSEC – 3.0% (0.4-18.6).",INFRA_GAP,1,0,0,0,0,0
2011,"The study documented the wide variety and 
wide prevalence of physical problems, quality of life and depression related issues suffered 
by women in the post-partum period.",QUALITY_GAP,0,0,0,0,0,1
